supervision_mode,architecture,seed,epoch,scope,probability_variant,bin,count,mean_prediction,observed_rate
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_platt_red_win_probability,3,0,,
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_platt_red_win_probability,4,0,,
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_platt_red_win_probability,5,6,0.5304598087951141,0.6666666666666666
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_platt_red_win_probability,6,0,,
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_platt_red_win_probability,7,0,,
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_platt_red_win_probability,8,0,,
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_platt_red_win_probability,9,0,,
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_score_red_win_probability,0,0,,
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_score_red_win_probability,1,0,,
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_score_red_win_probability,2,0,,
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_score_red_win_probability,3,0,,
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_score_red_win_probability,4,0,,
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_score_red_win_probability,5,6,0.5304598087951141,0.6666666666666666
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_score_red_win_probability,6,0,,
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_score_red_win_probability,7,0,,
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_score_red_win_probability,8,0,,
historical-uncontrolled-reference,mean,historical,,surrogate-only,transferred_score_red_win_probability,9,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,raw_pred_red_win_probability,0,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,raw_pred_red_win_probability,1,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,raw_pred_red_win_probability,2,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,raw_pred_red_win_probability,3,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,raw_pred_red_win_probability,4,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,raw_pred_red_win_probability,5,140,0.5304598087951141,0.5
historical-uncontrolled-reference,mean,historical,,division:2026arc,raw_pred_red_win_probability,6,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,raw_pred_red_win_probability,7,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,raw_pred_red_win_probability,8,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,raw_pred_red_win_probability,9,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_platt_red_win_probability,0,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_platt_red_win_probability,1,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_platt_red_win_probability,2,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_platt_red_win_probability,3,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_platt_red_win_probability,4,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_platt_red_win_probability,5,140,0.5304598087951141,0.5
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_platt_red_win_probability,6,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_platt_red_win_probability,7,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_platt_red_win_probability,8,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_platt_red_win_probability,9,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_score_red_win_probability,0,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_score_red_win_probability,1,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_score_red_win_probability,2,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_score_red_win_probability,3,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_score_red_win_probability,4,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_score_red_win_probability,5,140,0.5304598087951141,0.5
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_score_red_win_probability,6,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_score_red_win_probability,7,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_score_red_win_probability,8,0,,
historical-uncontrolled-reference,mean,historical,,division:2026arc,transferred_score_red_win_probability,9,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,raw_pred_red_win_probability,0,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,raw_pred_red_win_probability,1,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,raw_pred_red_win_probability,2,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,raw_pred_red_win_probability,3,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,raw_pred_red_win_probability,4,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,raw_pred_red_win_probability,5,136,0.530459808795114,0.5514705882352942
historical-uncontrolled-reference,mean,historical,,division:2026cur,raw_pred_red_win_probability,6,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,raw_pred_red_win_probability,7,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,raw_pred_red_win_probability,8,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,raw_pred_red_win_probability,9,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_platt_red_win_probability,0,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_platt_red_win_probability,1,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_platt_red_win_probability,2,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_platt_red_win_probability,3,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_platt_red_win_probability,4,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_platt_red_win_probability,5,136,0.530459808795114,0.5514705882352942
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_platt_red_win_probability,6,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_platt_red_win_probability,7,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_platt_red_win_probability,8,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_platt_red_win_probability,9,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_score_red_win_probability,0,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_score_red_win_probability,1,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_score_red_win_probability,2,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_score_red_win_probability,3,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_score_red_win_probability,4,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_score_red_win_probability,5,136,0.530459808795114,0.5514705882352942
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_score_red_win_probability,6,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_score_red_win_probability,7,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_score_red_win_probability,8,0,,
historical-uncontrolled-reference,mean,historical,,division:2026cur,transferred_score_red_win_probability,9,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,raw_pred_red_win_probability,0,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,raw_pred_red_win_probability,1,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,raw_pred_red_win_probability,2,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,raw_pred_red_win_probability,3,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,raw_pred_red_win_probability,4,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,raw_pred_red_win_probability,5,138,0.5304598087951141,0.4782608695652174
historical-uncontrolled-reference,mean,historical,,division:2026dal,raw_pred_red_win_probability,6,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,raw_pred_red_win_probability,7,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,raw_pred_red_win_probability,8,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,raw_pred_red_win_probability,9,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_platt_red_win_probability,0,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_platt_red_win_probability,1,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_platt_red_win_probability,2,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_platt_red_win_probability,3,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_platt_red_win_probability,4,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_platt_red_win_probability,5,138,0.5304598087951141,0.4782608695652174
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_platt_red_win_probability,6,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_platt_red_win_probability,7,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_platt_red_win_probability,8,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_platt_red_win_probability,9,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_score_red_win_probability,0,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_score_red_win_probability,1,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_score_red_win_probability,2,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_score_red_win_probability,3,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_score_red_win_probability,4,0,,
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_score_red_win_probability,5,138,0.5304598087951141,0.4782608695652174
historical-uncontrolled-reference,mean,historical,,division:2026dal,transferred_score_red_win_probability,6,0,,
