phase,supervision_mode,architecture,epoch,train_loss,validation_loss,learning_rate,train_rows,validation_rows,train_events,validation_events,nominal_parameter_count,trainable_parameter_count,gradient_receiving_parameter_count,learning_rate_group_0,learning_rate_group_1,active_team_rows,z_base_norm_mean,z_base_norm_std,z_base_norm_p05,z_base_norm_p50,z_base_norm_p95,z_base_ghost_norm,z_base_update_norm_mean,module_Z_base_nominal_parameter_count,module_Z_base_trainable_parameter_count,module_Z_base_gradient_receiving_parameter_count,module_prediction_heads_nominal_parameter_count,module_prediction_heads_trainable_parameter_count,module_prediction_heads_gradient_receiving_parameter_count,train_score_mae,train_score_rmse,train_score_differential_mae,train_score_differential_rmse,train_winner_accuracy,train_winner_brier,train_winner_log_loss,train_winner_ece,validation_score_mae,validation_score_rmse,validation_score_differential_mae,validation_score_differential_rmse,validation_winner_accuracy,validation_winner_brier,validation_winner_log_loss,validation_winner_ece,optimizer_steps,preclip_grad_norm_mean,preclip_grad_norm_max,clipping_fraction,epoch_seconds,samples_per_second,continuous_loss,continuous_active_count,validation_continuous_loss,validation_continuous_active_count,win_loss,win_active_count,validation_win_loss,validation_win_active_count,embedding_loss,embedding_active_count,validation_embedding_loss,validation_embedding_active_count,endgame_loss,endgame_active_count,validation_endgame_loss,validation_endgame_active_count,auto_loss,auto_active_count,validation_auto_loss,validation_auto_active_count,awards_loss,awards_active_count,validation_awards_loss,validation_awards_active_count,atomic_loss,atomic_active_count,validation_atomic_loss,validation_atomic_active_count,foul_loss,foul_active_count,validation_foul_loss,validation_foul_active_count,bonus_loss,bonus_active_count,validation_bonus_loss,validation_bonus_active_count,special_loss,special_active_count,validation_special_loss,validation_special_active_count,rank_loss,rank_active_count,validation_rank_loss,validation_rank_active_count,playoff_loss,playoff_active_count,validation_playoff_loss,validation_playoff_active_count,selection_loss,selection_active_count,validation_selection_loss,validation_selection_active_count,wm_award_loss,wm_award_active_count,validation_wm_award_loss,validation_wm_award_active_count,wm_rank_loss,wm_rank_active_count,validation_wm_rank_loss,validation_wm_rank_active_count,wm_pick_loss,wm_pick_active_count,validation_wm_pick_loss,validation_wm_pick_active_count,learning_rate_group_2,module_sab_nominal_parameter_count,module_sab_trainable_parameter_count,module_sab_gradient_receiving_parameter_count,module_pma_nominal_parameter_count,module_pma_trainable_parameter_count,module_pma_gradient_receiving_parameter_count,module_cross_nominal_parameter_count,module_cross_trainable_parameter_count,module_cross_gradient_receiving_parameter_count
refit,official-total-core,teammate-set,18,0.3685252062656531,,0.0009310673033669457,17029,0,201,0,62641,62641,62641,0.0009229423231234909,0.0009229423231234909,3654,0.5983396172523499,0.2628050148487091,0.30788347125053406,0.5434272289276123,1.2450679540634155,1.9345909357070923,0.20002628862857819,58672,58672,58672,561,561,561,42.20892333984375,56.374351501464844,53.89850997924805,70.59404754638672,0.9491729323308271,0.04011719301342964,0.14394477009773254,0.03577338432226526,,,,,,,,,67,1.3452245424042886,2.337555408477783,0.0,6.262627899996005,2719.146063270159,0.24496740396894506,16673.0,,0.0,0.19242194737841312,16625.0,,0.0,0.026968314395035605,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0009229423231234909,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,19,0.36151056868883413,,0.0009229423231234909,17029,0,201,0,62641,62641,62641,0.0009144048842659013,0.0009144048842659013,3654,0.5984431505203247,0.2618773579597473,0.30757972598075867,0.5436974167823792,1.2424473762512207,1.93691086769104,0.2041308432817459,58672,58672,58672,561,561,561,42.45524215698242,56.43678283691406,53.787052154541016,70.6485824584961,0.9520601503759398,0.038330353796482086,0.13630898296833038,0.03163174441204707,,,,,,,,,67,1.2560923882384798,2.5353736877441406,0.0,6.221448399999645,2737.143974383999,0.23861156675980458,16673.0,,0.0,0.1805225712715235,16625.0,,0.0,0.02698217125731914,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0009144048842659013,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,20,0.35156224426250715,,0.0009144048842659013,17029,0,201,0,62641,62641,62641,0.0009054634122155919,0.0009054634122155919,3654,0.5986374616622925,0.2610740661621094,0.3075103759765625,0.5446395874023438,1.2396893501281738,1.9381084442138672,0.20820459723472595,58672,58672,58672,561,561,561,42.08711624145508,56.25433349609375,53.6710205078125,70.50700378417969,0.9561503759398496,0.03540685027837753,0.1272062063217163,0.031123449774473008,,,,,,,,,67,1.2928141782532876,2.1586592197418213,0.0,6.910812199988868,2464.109790167273,0.23779900194354817,16673.0,,0.0,0.17381149642539204,16625.0,,0.0,0.02699132608811454,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0009054634122155919,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,21,0.345752351793234,,0.0009054634122155919,17029,0,201,0,62641,62641,62641,0.0008961267311259598,0.0008961267311259598,3654,0.5987167954444885,0.26020801067352295,0.3090067505836487,0.5455158948898315,1.237605094909668,1.9430865049362183,0.21207702159881592,58672,58672,58672,561,561,561,41.90605545043945,56.00114059448242,53.43627166748047,69.97509002685547,0.9583759398496241,0.03371211886405945,0.12245398014783859,0.03265681040695959,,,,,,,,,67,1.2718493324607165,2.4031176567077637,0.0,7.046451000031084,2416.677558663912,0.23483172784052964,16673.0,,0.0,0.16906457108796988,16625.0,,0.0,0.02693004078263527,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0008961267311259598,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,22,0.3401213237204494,,0.0008961267311259598,17029,0,201,0,62641,62641,62641,0.0008864040551740082,0.0008864040551740082,3654,0.5988397598266602,0.2593521773815155,0.30992308259010315,0.5450752973556519,1.2345072031021118,1.9439677000045776,0.21578623354434967,58672,58672,58672,561,561,561,42.083099365234375,56.00319290161133,53.555458068847656,70.29410552978516,0.9607819548872181,0.03197690472006798,0.1171264499425888,0.033641026392326995,,,,,,,,,67,1.2685842291632694,2.077547311782837,0.0,6.7377389000030234,2527.4057443799666,0.23200819131970254,16673.0,,0.0,0.16278340411499928,16625.0,,0.0,0.02696888780436714,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0008864040551740082,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,23,0.3313485559136668,,0.0008864040551740082,17029,0,201,0,62641,62641,62641,0.0008763049794670698,0.0008763049794670698,3654,0.5989002585411072,0.258416086435318,0.31037119030952454,0.5459194183349609,1.2314965724945068,1.9434069395065308,0.21952493488788605,58672,58672,58672,561,561,561,41.679542541503906,55.56880569458008,53.366355895996094,69.98005676269531,0.964812030075188,0.029565799981355667,0.11047865450382233,0.034812946497217605,,,,,,,,,67,1.3403003669496794,2.472188949584961,0.0,5.64849019999383,3014.7879162503637,0.2319479788258803,16673.0,,0.0,0.15845543041623625,16625.0,,0.0,0.026903104668501623,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0008763049794670698,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,24,0.3186033740075282,,0.0008763049794670698,17029,0,201,0,62641,62641,62641,0.000865839470573591,0.000865839470573591,3654,0.5989696383476257,0.2576460540294647,0.31136325001716614,0.5458916425704956,1.2297389507293701,1.9438635110855103,0.22290384769439697,58672,58672,58672,561,561,561,41.3905029296875,55.25885009765625,53.078330993652344,69.62715148925781,0.9679398496240601,0.02664252370595932,0.09943798184394836,0.02950667138976094,,,,,,,,,67,1.335587384985454,2.3403351306915283,0.0,6.9212526000337675,2460.3927907380403,0.2308656264824665,16673.0,,0.0,0.149126064721803,16625.0,,0.0,0.02691210716086893,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.000865839470573591,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,25,0.3137431670232082,,0.000865839470573591,17029,0,201,0,62641,62641,62641,0.0008550178566873333,0.0008550178566873333,3654,0.5990322232246399,0.2568540573120117,0.3118378818035126,0.5464669466018677,1.2263214588165283,1.9426757097244263,0.22630971670150757,58672,58672,58672,561,561,561,41.500423431396484,55.20264434814453,53.32156753540039,69.94898223876953,0.9705864661654136,0.025288522243499756,0.09503927081823349,0.029197430120150844,,,,,,,,,67,1.344801474863024,2.3889055252075195,0.0,6.107883199991193,2788.0362872729056,0.2287660885944311,16673.0,,0.0,0.14454208663128373,16625.0,,0.0,0.026892431013509688,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0008550178566873333,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,26,0.307100212362594,,0.0008550178566873333,17029,0,201,0,62641,62641,62641,0.0008438508174346931,0.0008438508174346931,3654,0.5990497469902039,0.25614553689956665,0.311738520860672,0.5463626980781555,1.2239609956741333,1.9432512521743774,0.22954095900058746,58672,58672,58672,561,561,561,41.30522537231445,54.926780700683594,52.40532684326172,68.80735778808594,0.9719097744360903,0.024043632671236992,0.08973591029644012,0.026032632419041225,,,,,,,,,67,1.3839592052929437,2.577272653579712,0.0,5.763208799995482,2954.777553784508,0.22783776982329085,16673.0,,0.0,0.14178803422128347,16625.0,,0.0,0.026817025783023793,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0008438508174346931,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,27,0.30122787238805443,,0.0008438508174346931,17029,0,201,0,62641,62641,62641,0.0008323493733352,0.0008323493733352,3654,0.599014401435852,0.2554157078266144,0.3114114999771118,0.5467318892478943,1.2225199937820435,1.9439597129821777,0.2326512336730957,58672,58672,58672,561,561,561,41.04860305786133,54.71967315673828,52.53556442260742,68.72711181640625,0.9744360902255639,0.022189442068338394,0.08495566993951797,0.028063906390696093,,,,,,,,,67,1.3822447452972184,2.6175501346588135,0.0,7.157601599988993,2379.1489037369984,0.22574973455832728,16673.0,,0.0,0.13428201091872122,16625.0,,0.0,0.026901413848183595,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0008323493733352,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,28,0.2943707194427153,,0.0008323493733352,17029,0,201,0,62641,62641,62641,0.0008205248749255941,0.0008205248749255941,3654,0.5990476608276367,0.2546682059764862,0.31411874294281006,0.5463705658912659,1.2201392650604248,1.940977931022644,0.23576512932777405,58672,58672,58672,561,561,561,40.912086486816406,54.66753387451172,52.563968658447266,68.86779022216797,0.9763609022556391,0.020454153418540955,0.07853837311267853,0.026955788967976894,,,,,,,,,67,1.327775643832648,2.3840529918670654,0.0,5.935386300028767,2869.063467683218,0.22311165701028846,16673.0,,0.0,0.12809319511571324,16625.0,,0.0,0.02679363409217721,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0008205248749255941,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,29,0.2928968690490196,,0.0008205248749255941,17029,0,201,0,62641,62641,62641,0.0008083889915582163,0.0008083889915582163,3654,0.5990515351295471,0.2540174126625061,0.31360265612602234,0.5466488599777222,1.2178220748901367,1.9414860010147095,0.23843494057655334,58672,58672,58672,561,561,561,41.44449996948242,55.097999572753906,52.10524368286133,68.47045135498047,0.9779849624060151,0.01919214054942131,0.07421526312828064,0.02536219346416848,,,,,,,,,67,1.4171033528313708,2.5220048427581787,0.0,6.9015756999724545,2467.4075515925974,0.2227317367417335,16673.0,,0.0,0.12445850939813413,16625.0,,0.0,0.02682866261533352,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0008083889915582163,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,30,0.28432317203332663,,0.0008083889915582163,17029,0,201,0,62641,62641,62641,0.0007959536998847666,0.0007959536998847666,3654,0.599015474319458,0.2533293664455414,0.3121674358844757,0.5465489625930786,1.216132640838623,1.9424638748168945,0.2410593330860138,58672,58672,58672,561,561,561,40.713993072509766,54.104434967041016,51.9799690246582,68.12252807617188,0.9791278195488722,0.0183661300688982,0.0720307007431984,0.026457340858176463,,,,,,,,,67,1.3581281339944298,2.1497485637664795,0.0,7.2007248000008985,2364.900822205825,0.22284226415342928,16673.0,,0.0,0.12177284814047634,16625.0,,0.0,0.026828931486941217,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0007959536998847666,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,31,0.27588503760399374,,0.0007959536998847666,17029,0,201,0,62641,62641,62641,0.0007832312720367971,0.0007832312720367971,3654,0.5989537835121155,0.252604216337204,0.3126804530620575,0.5473692417144775,1.213984489440918,1.9434274435043335,0.2435794323682785,58672,58672,58672,561,561,561,40.3580322265625,53.99693298339844,51.71332550048828,67.90402221679688,0.9802706766917293,0.016363361850380898,0.06413619220256805,0.02191316644586903,,,,,,,,,67,1.4443171255624117,2.832014799118042,0.0,5.739612200006377,2966.925187032859,0.21805378027224107,16673.0,,0.0,0.11437914945173981,16625.0,,0.0,0.026753959782547156,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0007832312720367971,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,32,0.27207293459124304,,0.0007832312720367971,17029,0,201,0,62641,62641,62641,0.0007702342635145957,0.0007702342635145957,3654,0.5989288091659546,0.25195032358169556,0.31250861287117004,0.5470031499862671,1.2110377550125122,1.9415571689605713,0.2460252046585083,58672,58672,58672,561,561,561,40.168731689453125,53.571659088134766,51.238094329833984,67.20063018798828,0.9821353383458646,0.015781866386532784,0.06254956126213074,0.023284269944631626,,,,,,,,,67,1.5009718297132806,2.9539694786071777,0.0,6.147061399999075,2770.266781457977,0.2172392692694186,16673.0,,0.0,0.11224074635693901,16625.0,,0.0,0.02672861740575001,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0007702342635145957,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,33,0.2658203850231264,,0.0007702342635145957,17029,0,201,0,62641,62641,62641,0.0007569755007964261,0.0007569755007964261,3654,0.598895788192749,0.2513636350631714,0.3117511570453644,0.5470386743545532,1.2093043327331543,1.9374688863754272,0.2485361397266388,58672,58672,58672,561,561,561,39.9152717590332,53.30836868286133,51.469696044921875,67.43630981445312,0.9830375939849624,0.014657100662589073,0.05826355144381523,0.021875273042582535,,,,,,,,,67,1.3077098140076024,2.1857433319091797,0.0,5.986528099980205,2844.553590261492,0.21419661396971734,16673.0,,0.0,0.10906375326294648,16625.0,,0.0,0.02675981110951654,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0007569755007964261,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,34,0.2606104896635463,,0.0007569755007964261,17029,0,201,0,62641,62641,62641,0.0007434680686803419,0.0007434680686803419,3654,0.5987497568130493,0.25077036023139954,0.3111993968486786,0.5468893051147461,1.2073420286178589,1.938622236251831,0.2505667507648468,58672,58672,58672,561,561,561,39.785804748535156,53.0845832824707,51.288822174072266,67.28677368164062,0.9848421052631579,0.013555287383496761,0.054039355367422104,0.020587479150454915,,,,,,,,,67,1.4757875470972772,2.5051941871643066,0.0,6.953408600005787,2449.014717758112,0.21539336579419968,16673.0,,0.0,0.1012738008994357,16625.0,,0.0,0.026721245828477597,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0007434680686803419,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,35,0.2559768883240707,,0.0007434680686803419,17029,0,201,0,62641,62641,62641,0.0007297252973710683,0.0007297252973710683,3654,0.5985854864120483,0.25024399161338806,0.31105077266693115,0.5465584993362427,1.2053086757659912,1.9394550323486328,0.2527279555797577,58672,58672,58672,561,561,561,39.5866813659668,52.96158981323242,50.57915496826172,66.43197631835938,0.9862255639097744,0.012407911010086536,0.050208572298288345,0.020245921505667633,,,,,,,,,67,1.3322535335127987,2.6808507442474365,0.0,6.111103100003675,2786.567289298353,0.21071582378755124,16673.0,,0.0,0.0991431765500316,16625.0,,0.0,0.02673194016890466,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0007297252973710683,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,36,0.25116999647118776,,0.0007297252973710683,17029,0,201,0,62641,62641,62641,0.0007157607493247038,0.0007157607493247038,3654,0.5985091924667358,0.24959076941013336,0.3130858838558197,0.5460544228553772,1.203196406364441,1.937729001045227,0.2548673450946808,58672,58672,58672,561,561,561,39.286502838134766,52.54356384277344,50.274688720703125,66.14705657958984,0.9865864661654136,0.011853877454996109,0.04814295098185539,0.018747431852847787,,,,,,,,,67,1.311411348741446,2.5696825981140137,0.0,5.605338099994697,3037.996940811851,0.20910876631157618,16673.0,,0.0,0.09283022808513247,16625.0,,0.0,0.026652584496444295,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0007157607493247038,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,37,0.2484546088977753,,0.0007157607493247038,17029,0,201,0,62641,62641,62641,0.0007015882058642092,0.0007015882058642092,3654,0.598379909992218,0.24901100993156433,0.31362679600715637,0.546258807182312,1.200677752494812,1.9367563724517822,0.25683191418647766,58672,58672,58672,561,561,561,39.35175323486328,52.45081329345703,50.33859634399414,66.13578796386719,0.9873082706766917,0.010992058552801609,0.045682139694690704,0.019107023237378132,,,,,,,,,67,1.315996639764131,2.2193801403045654,0.0,6.2375399000011384,2730.082736624561,0.2090943516836179,16673.0,,0.0,0.09620516779212127,16625.0,,0.0,0.026662080901292587,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0007015882058642092,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,38,0.24359996519447724,,0.0007015882058642092,17029,0,201,0,62641,62641,62641,0.0006872216535789089,0.0006872216535789089,3654,0.5982341766357422,0.24849723279476166,0.31410300731658936,0.5464079976081848,1.1988545656204224,1.936535358428955,0.2587358057498932,58672,58672,58672,561,561,561,38.96796798706055,52.0738410949707,49.94181442260742,65.68592834472656,0.9869473684210527,0.010727343149483204,0.04360135272145271,0.01624889521786936,,,,,,,,,67,1.2874176831387762,3.4645538330078125,0.0,5.979633599985391,2847.833352204323,0.20640944458348975,16673.0,,0.0,0.08786442766467431,16625.0,,0.0,0.026542398590003655,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0006872216535789089,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,39,0.24212265782938974,,0.0006872216535789089,17029,0,201,0,62641,62641,62641,0.0006726752705214126,0.0006726752705214126,3654,0.5980069041252136,0.2479889839887619,0.31311890482902527,0.5459921360015869,1.1957168579101562,1.9396322965621948,0.26050543785095215,58672,58672,58672,561,561,561,38.8804817199707,52.024818420410156,49.64480972290039,65.2642593383789,0.9881503759398497,0.010268653742969036,0.04236287251114845,0.017416156920317307,,,,,,,,,67,1.2911203379061684,2.667631149291992,0.0,7.194710600015242,2366.877689279667,0.20673005378597364,16673.0,,0.0,0.09017882027191328,16625.0,,0.0,0.02651999886461874,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0006726752705214126,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,40,0.2394751168241013,,0.0006726752705214126,17029,0,201,0,62641,62641,62641,0.0006579634122155926,0.0006579634122155926,3654,0.5978366732597351,0.2474459409713745,0.3147285580635071,0.5461932420730591,1.19401216506958,1.9416441917419434,0.2621248960494995,58672,58672,58672,561,561,561,38.9608268737793,51.88376998901367,49.53225326538086,65.1666259765625,0.9886315789473684,0.009610598906874657,0.04046562314033508,0.016983660636994902,,,,,,,,,67,1.2893830297598199,2.2172141075134277,0.0,6.21781080000801,2738.7452831433957,0.2042888237929463,16673.0,,0.0,0.08871227461122032,16625.0,,0.0,0.026517923777292188,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0006579634122155926,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,41,0.23490341024772904,,0.0006579634122155926,17029,0,201,0,62641,62641,62641,0.000643100597489412,0.000643100597489412,3654,0.5977042317390442,0.2469407021999359,0.3147025406360626,0.5464125871658325,1.1917821168899536,1.9418120384216309,0.2637123465538025,58672,58672,58672,561,561,561,38.49090576171875,51.522037506103516,49.30233383178711,64.83048248291016,0.9891127819548872,0.009071766398847103,0.03821422532200813,0.016539969843754516,,,,,,,,,67,1.3116581653481099,2.6945934295654297,0.0,5.925936400017235,2873.6386708352916,0.20529889571018228,16673.0,,0.0,0.08662640238502868,16625.0,,0.0,0.026527255450761657,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.000643100597489412,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
refit,official-total-core,teammate-set,42,0.23156300453649964,,0.000643100597489412,17029,0,201,0,62641,62641,62641,0.0006281014941465962,0.0006281014941465962,3654,0.5975271463394165,0.24643632769584656,0.31522029638290405,0.5465733408927917,1.189927577972412,1.939685583114624,0.2651556730270386,58672,58672,58672,561,561,561,38.3134651184082,51.363773345947266,49.447784423828125,65.06173706054688,0.9901353383458646,0.008374075405299664,0.035803359001874924,0.016279062197638215,,,,,,,,,67,1.341650365003899,2.1291022300720215,0.0,5.864954300050158,2903.5179353152616,0.19948298962545374,16673.0,,0.0,0.08146438756719568,16625.0,,0.0,0.02652849414850669,17029.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0006281014941465962,1696.0,1696.0,1696.0,1712.0,1712.0,1712.0,,,
