supervision_mode,architecture,seed,epoch,scope,probability_variant,metric,value,count,direction
baseline,direct-total-pridge,control,0.0,division:2026gal,raw_pred_red_win_probability,alliance_score_rmse,156.327473562576,280,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,raw_pred_red_win_probability,score_differential_mae,143.79552287391394,140,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,raw_pred_red_win_probability,score_differential_rmse,183.81116101766557,140,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,raw_pred_red_win_probability,mean_bias,-93.60360490617893,280,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,raw_pred_red_win_probability,relative_bias,-0.2200385302258406,280,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,raw_pred_red_win_probability,winner_accuracy,0.6546762589928058,139,higher
baseline,direct-total-pridge,control,0.0,division:2026gal,raw_pred_red_win_probability,winner_brier,0.22871578342924687,139,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,raw_pred_red_win_probability,winner_log_loss,0.6769034091190004,139,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,raw_pred_red_win_probability,winner_ece,0.13668263602551856,139,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,transferred_platt_red_win_probability,alliance_score_mae,121.94356531042114,280,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,transferred_platt_red_win_probability,alliance_score_rmse,156.327473562576,280,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,transferred_platt_red_win_probability,score_differential_mae,143.79552287391394,140,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,transferred_platt_red_win_probability,score_differential_rmse,183.81116101766557,140,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,transferred_platt_red_win_probability,mean_bias,-93.60360490617893,280,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,transferred_platt_red_win_probability,relative_bias,-0.2200385302258406,280,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,transferred_platt_red_win_probability,winner_accuracy,0.6546762589928058,139,higher
baseline,direct-total-pridge,control,0.0,division:2026gal,transferred_platt_red_win_probability,winner_brier,0.22871578342924687,139,lower
baseline,direct-total-pridge,control,0.0,division:2026gal,transferred_platt_red_win_probability,winner_log_loss,0.6769034091190004,139,lower
